INPUT_IMG,NORM_CLAS_ORIG_IMG,NCOI_CONF,NCOI_RSLT,NCOI_TIME,NORM_CLAS_ADV_IMG,NCAI_CONF,NCAI_L_0,NCAI_L_1,NCAI_L_2,NCAI_L_INF,NCAI_RSLT,NCAI_TIME,BET_CLAS_NO_RAND_OG_IMG,BCNROI_CONF,BCNROI_RSLT,BCNROI_TIME,BET_CLAS_NO_RAND_ADV_IMG,BCNRAI_CONF,BCNRAI_L_0,BCNRAI_L_1,BCNRAI_L_2,BCNRAI_L_INF,BCNRAI_RSLT,BCNRAI_TIME,BET_CLAS_OG_IMG,BCOI_CONF,BCOI_RSLT,BCOI_TIME,BET_CLAS_ADV_IMG,BCAI_CONF,BCAI_L_0,BCAI_L_1,BCAI_L_2,BCAI_L_INF,BCAI_RSLT,BCAI_TIME
108,107,0.50,0,0.012639999389648438,108,1.00,76,2,2,2,1,0.02173137664794922,107,0.64,0,0.12065577507019043,108,0.98,76,2,2,2,1,0.11990022659301758,107,0.62,0,0.11060433387756348,108,0.98,76,2,2,2,1,0.09947004318237304
108,393,0.87,0,0.018929481506347656,108,1.00,78,3,3,2,1,0.01058650016784668,393,0.73,0,0.10506248474121094,108,1.00,78,3,3,2,1,0.1153404712677002,393,0.68,0,0.10785918235778809,108,1.00,78,3,3,2,1,0.10009303092956542
108,108,0.77,1,0.01074671745300293,328,1.00,80,5,4,2,0,0.010614633560180664,108,0.56,1,0.11434626579284668,328,1.00,79,5,4,2,0,0.11198544502258301,116,0.36,0,0.11025900840759277,108,1.00,80,5,4,2,1,0.1099769115447998
108,108,0.41,1,0.010905027389526367,696,1.00,80,3,3,2,0,0.010347604751586914,109,0.37,0,0.1043698787689209,108,1.00,79,3,3,2,1,0.0978384017944336,109,0.38,0,0.10704164505004883,108,1.00,79,3,3,2,1,0.10725612640380859
108,108,0.97,1,0.010379314422607422,328,1.00,82,3,3,2,0,0.01762557029724121,108,0.97,1,0.18660473823547363,328,1.00,82,3,3,2,0,0.13745903968811035,108,0.98,1,0.12688636779785156,328,1.00,82,3,3,2,0,0.15961036682128907
108,108,0.94,1,0.017607688903808594,107,1.00,80,6,4,2,0,0.016614675521850586,108,0.71,1,0.18223929405212402,107,1.00,80,6,4,2,0,0.16836977005004883,108,0.70,1,0.16999359130859376,107,1.00,80,6,4,2,0,0.1712970733642578
108,108,0.86,1,0.0178830623626709,637,1.00,85,3,3,2,0,0.01756739616394043,108,0.59,1,0.17163324356079102,637,0.76,85,3,3,2,0,0.16832327842712402,108,0.56,1,0.16877026557922364,637,0.64,85,3,3,2,0,0.16944351196289062
108,973,0.62,0,0.017575740814208984,108,1.00,81,4,3,2,1,0.01814413070678711,973,0.62,0,0.1762406826019287,108,1.00,81,4,3,2,1,0.1582493782043457,973,0.63,0,0.15918526649475098,108,0.99,81,4,3,2,1,0.16036195755004884
108,108,0.91,1,0.016875743865966797,328,1.00,80,2,2,2,0,0.016200780868530273,108,0.96,1,0.1591777801513672,328,1.00,80,2,2,2,0,0.15988874435424805,108,0.96,1,0.15850963592529296,328,1.00,80,2,2,2,0,0.16130609512329103
109,973,0.83,0,0.0165252685546875,956,1.00,82,4,4,2,0,0.013455390930175781,973,0.69,0,0.14429640769958496,956,1.00,83,4,4,2,0,0.11886239051818848,973,0.68,0,0.15108723640441896,956,0.97,82,4,4,2,0,0.16085433959960938
109,109,0.99,1,0.01638650894165039,533,1.00,84,6,5,2,0,0.017320871353149414,109,1.00,1,0.16695284843444824,533,0.68,84,6,5,2,0,0.10247540473937988,109,1.00,1,0.10273919105529786,533,0.61,84,6,5,2,0,0.12004847526550293
109,109,0.99,1,0.010530948638916016,329,1.00,81,3,3,2,0,0.010286569595336914,109,0.96,1,0.10694456100463867,329,1.00,81,3,3,2,0,0.11342334747314453,109,0.96,1,0.102500581741333,329,1.00,81,3,3,2,0,0.10254778861999511
109,109,0.94,1,0.010371685028076172,973,0.98,80,5,4,2,0,0.010645151138305664,109,0.99,1,0.11206388473510742,973,0.97,81,5,4,2,0,0.10690498352050781,109,0.99,1,0.10103316307067871,973,0.93,81,5,4,2,0,0.10120768547058105
109,109,0.95,1,0.010791301727294922,6,1.00,79,2,3,2,0,0.010202407836914062,109,0.89,1,0.10388684272766113,973,0.57,79,3,3,2,0,0.11228322982788086,109,0.88,1,0.10647988319396973,973,0.60,79,3,3,2,0,0.10533657073974609
109,109,0.63,1,0.015023946762084961,6,1.00,78,2,3,2,0,0.01010441780090332,973,0.56,0,0.11118650436401367,109,1.00,77,2,2,2,1,0.0964345932006836,973,0.59,0,0.10378398895263671,109,1.00,77,2,2,2,1,0.1006960391998291
109,109,0.63,1,0.010762453079223633,396,1.00,80,3,3,2,0,0.009691238403320312,109,0.75,1,0.12156295776367188,973,0.74,80,3,3,2,0,0.11122989654541016,109,0.78,1,0.10422401428222657,973,0.80,80,3,3,2,0,0.1059338092803955
109,109,0.57,1,0.015015840530395508,973,1.00,79,3,3,2,0,0.020277738571166992,109,0.66,1,0.11495065689086914,973,1.00,79,3,3,2,0,0.10500597953796387,109,0.68,1,0.10678009986877442,973,1.00,79,3,3,2,0,0.10775513648986816
109,109,0.86,1,0.010948896408081055,6,1.00,79,3,3,2,0,0.010571956634521484,109,0.83,1,0.11680483818054199,6,0.98,78,3,3,2,0,0.10560107231140137,109,0.83,1,0.105171537399292,6,0.96,78,3,3,2,0,0.09906277656555176
109,109,1.00,1,0.010825872421264648,397,1.00,79,3,4,2,0,0.010268449783325195,109,0.97,1,0.11060476303100586,397,1.00,79,3,4,2,0,0.10338568687438965,109,0.97,1,0.09808459281921386,397,1.00,79,3,4,2,0,0.10332417488098145
110,110,1.00,1,0.010889291763305664,120,1.00,79,3,3,2,0,0.010299921035766602,110,0.99,1,0.1108860969543457,120,1.00,79,3,3,2,0,0.09511709213256836,110,0.99,1,0.10482745170593262,120,1.00,79,3,3,2,0,0.10546808242797852
110,110,0.93,1,0.009974241256713867,109,0.99,79,2,2,2,0,0.010361909866333008,110,0.93,1,0.11518287658691406,115,1.00,78,2,2,2,0,0.10703516006469727,110,0.92,1,0.10588159561157226,115,1.00,78,2,2,2,0,0.10294404029846191
110,114,0.52,0,0.01092386245727539,110,1.00,75,2,2,2,1,0.010361909866333008,110,0.59,1,0.10808968544006348,114,1.00,76,2,2,2,0,0.10980534553527832,110,0.55,1,0.11151518821716308,114,1.00,76,2,2,2,0,0.10764589309692382
110,110,0.99,1,0.010576009750366211,115,1.00,77,7,7,2,0,0.010000944137573242,110,1.00,1,0.11812782287597656,115,1.00,76,7,7,2,0,0.10699939727783203,110,1.00,1,0.10839190483093261,115,1.00,77,7,7,2,0,0.10218729972839355
110,110,1.00,1,0.011346817016601562,390,1.00,81,4,3,2,0,0.010416984558105469,110,1.00,1,0.11028599739074707,390,1.00,81,4,3,2,0,0.10135173797607422,110,1.00,1,0.11553268432617188,390,1.00,81,3,3,2,0,0.10146369934082031
110,110,0.99,1,0.01111912727355957,119,1.00,83,4,3,2,0,0.010474920272827148,110,0.99,1,0.1148219108581543,119,1.00,83,4,3,2,0,0.09625029563903809,110,0.99,1,0.10836925506591796,119,1.00,83,4,3,2,0,0.11163020133972168
110,110,0.89,1,0.011270761489868164,125,1.00,80,3,3,2,0,0.010053873062133789,110,0.55,1,0.10353589057922363,125,1.00,80,3,3,2,0,0.10112857818603516,110,0.54,1,0.1060478687286377,125,1.00,80,3,3,2,0,0.1083747386932373
110,110,0.97,1,0.011007308959960938,393,1.00,80,3,3,2,0,0.010143756866455078,110,0.97,1,0.10522603988647461,393,0.91,80,3,3,2,0,0.10444855690002441,110,0.97,1,0.10027294158935547,393,0.81,80,3,3,2,0,0.10238528251647949
110,110,0.85,1,0.019295215606689453,125,1.00,78,4,4,2,0,0.009998798370361328,110,0.89,1,0.10810470581054688,125,1.00,78,3,4,2,0,0.11666226387023926,110,0.89,1,0.10223841667175293,125,1.00,78,3,4,2,0,0.10337677001953124
110,110,1.00,1,0.010926485061645508,115,1.00,87,3,3,2,0,0.010695934295654297,110,1.00,1,0.1041710376739502,110,0.91,87,3,3,2,1,0.10346174240112305,110,1.00,1,0.10716123580932617,110,0.95,87,3,3,2,1,0.09964137077331543
111,111,0.99,1,0.01110529899597168,600,0.98,76,2,2,2,0,0.009979486465454102,111,1.00,1,0.10510039329528809,600,1.00,76,2,2,2,0,0.11375188827514648,111,1.00,1,0.09880509376525878,600,1.00,76,2,2,2,0,0.10532169342041016
111,111,0.99,1,0.010699748992919922,893,1.00,77,2,2,2,0,0.019951581954956055,111,1.00,1,0.1139974594116211,893,1.00,76,2,2,2,0,0.09897255897521973,111,1.00,1,0.10500049591064453,893,1.00,77,2,2,2,0,0.10165843963623047
111,111,1.00,1,0.010614156723022461,512,1.00,76,8,5,2,0,0.010407209396362305,111,1.00,1,0.13402271270751953,512,1.00,76,8,5,2,0,0.10273432731628418,111,1.00,1,0.10673842430114747,512,1.00,76,8,5,2,0,0.10529890060424804
111,111,0.96,1,0.010448932647705078,64,1.00,76,2,3,2,0,0.010232925415039062,111,1.00,1,0.10488057136535645,64,0.99,76,2,3,2,0,0.09597253799438477,111,0.99,1,0.11048970222473145,64,0.99,76,2,3,2,0,0.1013486385345459
111,111,1.00,1,0.020191192626953125,606,1.00,76,3,3,2,0,0.010946273803710938,111,1.00,1,0.11451554298400879,606,1.00,76,3,3,2,0,0.09896206855773926,111,1.00,1,0.10110483169555665,606,1.00,76,3,3,2,0,0.10241708755493165
111,111,1.00,1,0.01037740707397461,643,1.00,78,3,3,2,0,0.01065206527709961,111,1.00,1,0.10942482948303223,643,1.00,78,3,3,2,0,0.09744048118591309,111,1.00,1,0.1020442008972168,643,1.00,78,3,3,2,0,0.10861592292785645
111,111,0.98,1,0.015399456024169922,600,1.00,76,2,2,2,0,0.015051603317260742,111,0.88,1,0.1143038272857666,600,1.00,76,2,2,2,0,0.10231447219848633,111,0.88,1,0.09972844123840333,600,1.00,76,2,2,2,0,0.10463800430297851
111,111,0.99,1,0.010035037994384766,876,0.46,75,2,2,2,0,0.010708808898925781,111,0.99,1,0.10840415954589844,861,0.69,76,2,2,2,0,0.10001254081726074,111,0.99,1,0.09897608757019043,861,0.70,75,2,2,2,0,0.10269398689270019
111,994,0.92,0,0.010710000991821289,111,1.00,78,3,3,2,1,0.011053323745727539,994,0.76,0,0.11593770980834961,111,1.00,78,3,3,2,1,0.1005392074584961,994,0.76,0,0.10027079582214356,111,1.00,78,3,3,2,1,0.10486135482788086
111,111,1.00,1,0.011647701263427734,884,1.00,76,3,3,2,0,0.01423192024230957,111,1.00,1,0.11489558219909668,884,1.00,76,3,3,2,0,0.1235964298248291,111,1.00,1,0.10996007919311523,884,1.00,76,3,3,2,0,0.1024857521057129
112,112,0.21,1,0.010637044906616211,459,1.00,78,2,3,2,0,0.020077943801879883,112,0.68,1,0.11908555030822754,459,1.00,78,2,3,2,0,0.12889933586120605,112,0.67,1,0.10966377258300782,459,1.00,78,2,3,2,0,0.1022679328918457
112,112,0.97,1,0.010407209396362305,327,1.00,78,3,3,2,0,0.0105133056640625,112,0.97,1,0.11324930191040039,327,1.00,78,3,3,2,0,0.10704731941223145,112,0.96,1,0.1017484188079834,327,1.00,78,3,3,2,0,0.10607848167419434
112,112,0.99,1,0.010637283325195312,310,1.00,78,3,3,2,0,0.011771678924560547,112,0.57,1,0.10707545280456543,310,1.00,78,3,3,2,0,0.10598349571228027,112,0.46,1,0.10001282691955567,112,1.00,78,3,3,2,1,0.10017647743225097
112,112,0.99,1,0.010480642318725586,125,1.00,78,2,2,2,0,0.010620355606079102,112,0.97,1,0.11940884590148926,125,1.00,78,2,2,2,0,0.11098742485046387,112,0.97,1,0.10578570365905762,125,1.00,78,2,2,2,0,0.10963377952575684
112,112,1.00,1,0.010258674621582031,930,1.00,79,3,3,2,0,0.010405778884887695,112,1.00,1,0.11002922058105469,931,0.99,79,3,3,2,0,0.11088848114013672,112,1.00,1,0.10583772659301757,931,0.98,79,3,3,2,0,0.10471863746643066
112,599,0.89,0,0.010796308517456055,991,1.00,81,4,4,2,0,0.010063648223876953,599,0.53,0,0.10706162452697754,991,1.00,81,4,4,2,0,0.09409475326538086,599,0.58,0,0.10338058471679687,991,1.00,81,4,4,2,0,0.10836963653564453
112,125,1.00,0,0.010415077209472656,112,1.00,78,2,2,2,1,0.01063680648803711,125,0.94,0,0.10597515106201172,112,1.00,78,2,2,2,1,0.09697604179382324,125,0.94,0,0.10932950973510742,112,1.00,78,2,2,2,1,0.10416007041931152
112,125,0.70,0,0.01054239273071289,112,1.00,80,3,3,2,1,0.010310888290405273,125,0.72,0,0.10593843460083008,112,1.00,79,3,3,2,1,0.10231828689575195,125,0.69,0,0.10530648231506348,112,1.00,79,3,3,2,1,0.10569591522216797
112,987,0.25,0,0.014343976974487305,112,1.00,79,3,3,2,1,0.010283708572387695,987,0.37,0,0.11406183242797852,112,1.00,79,3,3,2,1,0.10579466819763184,987,0.35,0,0.10240383148193359,112,1.00,79,3,3,2,1,0.0984839916229248
112,112,1.00,1,0.011294364929199219,991,1.00,80,3,3,2,0,0.010786056518554688,112,1.00,1,0.11736655235290527,991,1.00,80,3,3,2,0,0.10815119743347168,112,1.00,1,0.10320081710815429,991,1.00,80,3,3,2,0,0.0976935863494873
113,113,0.99,1,0.010892152786254883,125,1.00,78,2,2,2,0,0.01032567024230957,113,0.94,1,0.11058902740478516,125,1.00,78,2,2,2,0,0.11340975761413574,113,0.92,1,0.1056070327758789,125,1.00,78,2,2,2,0,0.10729308128356933
113,113,0.99,1,0.010420560836791992,114,1.00,78,3,3,2,0,0.011035680770874023,113,0.99,1,0.10441160202026367,114,1.00,79,3,3,2,0,0.10837101936340332,113,0.99,1,0.10370988845825195,114,1.00,79,3,3,2,0,0.10185656547546387
113,988,0.57,0,0.014663457870483398,313,1.00,79,3,3,2,0,0.01059722900390625,988,0.32,0,0.14171409606933594,313,0.99,79,3,3,2,0,0.11106300354003906,988,0.24,0,0.10478382110595703,313,1.00,79,3,3,2,0,0.10979323387145996
113,113,0.96,1,0.010819673538208008,506,1.00,78,3,3,2,0,0.010823249816894531,726,0.34,0,0.11393594741821289,113,1.00,78,3,3,2,1,0.10397934913635254,726,0.35,0,0.10424108505249023,113,1.00,78,3,3,2,1,0.11237683296203613
113,113,0.70,1,0.011585712432861328,114,1.00,78,2,3,2,0,0.011228322982788086,113,0.80,1,0.11675429344177246,114,1.00,78,2,3,2,0,0.10634088516235352,113,0.83,1,0.10316324234008789,114,1.00,78,2,3,2,0,0.10361895561218262
113,114,0.91,0,0.010499715805053711,78,1.00,76,2,2,2,0,0.010815858840942383,936,0.77,0,0.10547661781311035,114,1.00,76,2,2,2,0,0.10110354423522949,936,0.79,0,0.10855298042297364,114,1.00,76,2,2,2,0,0.1011631965637207
113,995,0.30,0,0.010081052780151367,314,1.00,80,4,4,2,0,0.009886503219604492,995,0.70,0,0.10520434379577637,314,1.00,80,4,4,2,0,0.09424829483032227,995,0.77,0,0.1045161247253418,314,0.99,80,4,4,2,0,0.10366449356079102
113,113,1.00,1,0.01050114631652832,988,1.00,77,3,3,2,0,0.010338783264160156,113,1.00,1,0.11826562881469727,988,1.00,77,3,3,2,0,0.09485554695129395,113,1.00,1,0.10589065551757812,988,1.00,77,3,3,2,0,0.11336302757263184
113,113,0.97,1,0.010666847229003906,125,1.00,82,3,3,2,0,0.010469913482666016,113,0.96,1,0.10803675651550293,125,1.00,81,3,3,2,0,0.10539436340332031,113,0.95,1,0.1004225730895996,125,1.00,81,3,3,2,0,0.10124673843383789
113,120,0.43,0,0.010683059692382812,70,1.00,79,3,3,2,0,0.010686397552490234,120,0.47,0,0.11483383178710938,70,1.00,79,3,3,2,0,0.0961751937866211,120,0.39,0,0.1060828685760498,120,1.00,79,3,3,2,0,0.10460848808288574
114,114,1.00,1,0.010289192199707031,78,1.00,76,2,2,2,0,0.010647773742675781,114,0.97,1,0.10812902450561523,78,1.00,76,2,2,2,0,0.09546041488647461,114,0.95,1,0.10552191734313965,78,1.00,76,2,2,2,0,0.10534310340881348
114,114,0.90,1,0.01053762435913086,113,1.00,77,3,3,2,0,0.010369539260864258,114,0.70,1,0.11832952499389648,113,1.00,77,3,3,2,0,0.09683036804199219,114,0.67,1,0.11117730140686036,113,1.00,77,3,3,2,0,0.10794172286987305
114,114,0.82,1,0.010396242141723633,947,1.00,80,4,4,2,0,0.01036214828491211,947,0.43,0,0.10407257080078125,114,1.00,81,4,4,2,1,0.10642147064208984,947,0.42,0,0.10932698249816894,114,1.00,81,4,4,2,1,0.10195412635803222
114,114,1.00,1,0.010514020919799805,113,1.00,80,3,4,2,0,0.010108709335327148,114,1.00,1,0.10454869270324707,113,1.00,80,3,4,2,0,0.09975957870483398,114,1.00,1,0.10248384475708008,113,1.00,80,3,4,2,0,0.10188851356506348
114,596,0.49,0,0.015244007110595703,114,1.00,79,3,3,2,1,0.010174036026000977,596,0.65,0,0.10706710815429688,114,1.00,79,3,3,2,1,0.10425615310668945,596,0.75,0,0.10208091735839844,114,1.00,79,3,3,2,1,0.1044856071472168
114,114,1.00,1,0.010498285293579102,50,1.00,82,3,3,2,0,0.010374307632446289,114,0.99,1,0.1049344539642334,50,0.87,82,3,3,2,0,0.12238430976867676,114,0.97,1,0.10435357093811035,50,0.89,82,3,3,2,0,0.11010198593139649
114,114,0.89,1,0.011363744735717773,34,1.00,77,2,3,2,0,0.010406970977783203,114,0.83,1,0.11264872550964355,34,0.99,77,2,3,2,0,0.1091766357421875,114,0.81,1,0.10882530212402344,34,0.98,77,2,3,2,0,0.11127963066101074
114,114,1.00,1,0.015559196472167969,61,1.00,78,5,5,2,0,0.010409355163574219,114,0.95,1,0.10630464553833008,61,1.00,78,5,5,2,0,0.10567903518676758,114,0.94,1,0.10752716064453124,61,1.00,78,5,5,2,0,0.10460805892944336
114,114,1.00,1,0.010443687438964844,64,0.97,79,6,5,2,0,0.010307788848876953,114,0.98,1,0.12065267562866211,64,0.84,79,6,5,2,0,0.09800362586975098,114,0.98,1,0.10989179611206054,64,0.84,79,6,5,2,0,0.10581808090209961
114,114,1.00,1,0.010988950729370117,124,1.00,79,4,4,2,0,0.010540962219238281,114,0.99,1,0.1232900619506836,124,0.98,79,4,4,2,0,0.10767602920532227,114,0.98,1,0.10384416580200195,124,0.91,79,4,4,2,0,0.11368136405944824
115,114,0.78,0,0.012233734130859375,115,1.00,78,3,3,2,1,0.021136999130249023,114,0.52,0,0.17969179153442383,115,0.99,78,3,3,2,1,0.1578359603881836,677,0.33,0,0.15796966552734376,114,1.00,79,3,3,2,0,0.15569419860839845
115,115,0.98,1,0.016246795654296875,112,1.00,78,3,3,2,0,0.015667200088500977,115,0.92,1,0.1591958999633789,112,1.00,78,3,3,2,0,0.15618276596069336,115,0.91,1,0.15735979080200196,112,1.00,78,3,3,2,0,0.15588617324829102
115,115,0.97,1,0.016435861587524414,390,1.00,81,3,3,2,0,0.013894081115722656,115,0.94,1,0.13928604125976562,390,1.00,81,3,3,2,0,0.10976099967956543,115,0.94,1,0.11598553657531738,390,1.00,81,3,3,2,0,0.1668734073638916
115,115,1.00,1,0.01712179183959961,327,1.00,79,3,3,2,0,0.021690845489501953,115,1.00,1,0.19103431701660156,327,1.00,79,3,3,2,0,0.16157269477844238,115,1.00,1,0.15479936599731445,327,1.00,79,3,3,2,0,0.1540811538696289
115,115,0.99,1,0.016481399536132812,457,1.00,78,3,3,2,0,0.020830631256103516,115,0.98,1,0.16373181343078613,457,1.00,78,3,3,2,0,0.15691208839416504,115,0.98,1,0.15496606826782228,457,1.00,78,3,3,2,0,0.15614962577819824
115,115,0.47,1,0.01770472526550293,783,1.00,76,4,3,2,0,0.016382932662963867,119,0.24,0,0.16625523567199707,115,1.00,77,4,4,2,1,0.15284228324890137,119,0.21,0,0.15628457069396973,115,1.00,77,4,4,2,1,0.1538144588470459
115,115,0.76,1,0.01630997657775879,329,1.00,83,2,3,2,0,0.01631641387939453,115,0.69,1,0.16481876373291016,329,0.98,84,2,3,2,0,0.15348482131958008,115,0.69,1,0.15813984870910644,329,0.96,84,2,3,2,0,0.10961618423461914
115,115,1.00,1,0.012124776840209961,110,1.00,79,4,4,2,0,0.011171817779541016,115,0.98,1,0.11451268196105957,110,1.00,79,4,4,2,0,0.11007213592529297,115,0.98,1,0.10691142082214355,110,1.00,79,4,4,2,0,0.10845961570739746
115,115,0.97,1,0.01073002815246582,74,1.00,77,3,3,2,0,0.010221719741821289,115,0.96,1,0.1097569465637207,74,0.99,76,3,3,2,0,0.09709739685058594,115,0.97,1,0.10522971153259278,74,0.95,77,3,3,2,0,0.10664467811584473
115,115,0.99,1,0.010393381118774414,110,1.00,81,3,3,2,0,0.010499715805053711,115,0.93,1,0.10574483871459961,110,1.00,81,3,3,2,0,0.1319892406463623,115,0.94,1,0.11091580390930175,110,1.00,81,3,3,2,0,0.11160521507263184
116,116,1.00,1,0.01179814338684082,303,1.00,82,3,3,2,0,0.012807846069335938,116,1.00,1,0.11631393432617188,303,0.91,82,3,3,2,0,0.10789299011230469,116,1.00,1,0.10631499290466309,303,0.63,82,3,3,2,0,0.10792732238769531
116,116,0.99,1,0.010896444320678711,451,1.00,79,4,4,2,0,0.010624170303344727,116,0.98,1,0.1081087589263916,451,1.00,79,4,4,2,0,0.10732674598693848,116,1.00,1,0.10472626686096191,451,1.00,79,4,4,2,0,0.10523333549499511
116,116,0.86,1,0.010543346405029297,973,1.00,81,3,3,2,0,0.010437250137329102,116,0.73,1,0.1152946949005127,973,0.97,81,3,3,2,0,0.09760212898254395,116,0.60,1,0.1039341926574707,973,0.97,81,3,3,2,0,0.10145630836486816
116,116,0.77,1,0.011543989181518555,973,1.00,81,4,3,2,0,0.010640382766723633,116,0.71,1,0.13367199897766113,973,1.00,81,4,3,2,0,0.10445380210876465,116,0.64,1,0.11016521453857422,973,1.00,81,4,3,2,0,0.10011038780212403
116,116,0.98,1,0.010684967041015625,69,1.00,78,4,4,2,0,0.010190963745117188,116,0.97,1,0.11115550994873047,69,1.00,78,4,4,2,0,0.10338163375854492,116,0.96,1,0.10615806579589844,69,1.00,78,4,4,2,0,0.10199623107910157
116,116,0.98,1,0.010610818862915039,502,1.00,81,3,3,2,0,0.010504961013793945,116,0.82,1,0.11385989189147949,502,1.00,80,3,3,2,0,0.10020828247070312,116,0.81,1,0.10466971397399902,502,1.00,81,3,3,2,0,0.11335029602050781
116,116,1.00,1,0.01082921028137207,329,1.00,79,3,3,2,0,0.010654687881469727,116,0.99,1,0.11141777038574219,329,1.00,79,3,3,2,0,0.11931419372558594,116,0.99,1,0.10200557708740235,329,1.00,79,3,3,2,0,0.10432972908020019
116,116,0.95,1,0.011026144027709961,329,1.00,80,2,2,2,0,0.010528564453125,116,0.88,1,0.10552382469177246,329,0.99,80,2,2,2,0,0.12174701690673828,116,0.90,1,0.11172614097595215,329,0.99,80,2,2,2,0,0.15654354095458983
116,116,1.00,1,0.01717543601989746,69,1.00,78,3,3,2,0,0.01569962501525879,116,1.00,1,0.15130233764648438,69,1.00,78,3,3,2,0,0.09783124923706055,116,1.00,1,0.10729866027832032,69,1.00,78,3,3,2,0,0.11113095283508301
116,116,1.00,1,0.015110969543457031,327,1.00,81,4,4,2,0,0.015278100967407227,116,0.99,1,0.14215612411499023,327,1.00,81,4,4,2,0,0.11800599098205566,116,0.99,1,0.10129599571228028,327,0.99,81,4,4,2,0,0.11699051856994629
117,117,1.00,1,0.018920183181762695,108,1.00,77,10,7,2,0,0.010693550109863281,117,1.00,1,0.1301708221435547,108,1.00,77,10,7,2,0,0.1263561248779297,117,1.00,1,0.10897889137268066,108,1.00,77,10,7,2,0,0.10051970481872559
117,117,0.65,1,0.010983943939208984,626,1.00,79,5,4,2,0,0.010805368423461914,117,0.55,1,0.1077580451965332,626,1.00,79,5,4,2,0,0.11463332176208496,117,0.64,1,0.1073944091796875,626,1.00,79,5,4,2,0,0.10531249046325683
117,117,1.00,1,0.010664939880371094,112,1.00,78,3,3,2,0,0.010312318801879883,117,1.00,1,0.10435318946838379,112,1.00,78,3,3,2,0,0.11296439170837402,117,1.00,1,0.15309762954711914,112,1.00,78,3,3,2,0,0.1573580265045166
117,117,0.99,1,0.016759872436523438,805,1.00,80,3,3,2,0,0.014801502227783203,117,0.96,1,0.11554121971130371,805,0.94,81,3,3,2,0,0.1110525131225586,117,0.97,1,0.10851902961730957,805,0.83,81,3,3,2,0,0.10947165489196778
117,117,0.69,1,0.010767698287963867,947,1.00,77,3,3,2,0,0.010193824768066406,117,0.69,1,0.11431312561035156,947,1.00,77,3,3,2,0,0.10969185829162598,117,0.72,1,0.10010256767272949,947,1.00,77,3,3,2,0,0.10620746612548829
117,577,0.24,0,0.009798049926757812,328,1.00,79,4,3,2,0,0.010725259780883789,107,0.24,0,0.1109168529510498,577,0.99,79,4,3,2,0,0.09535646438598633,107,0.21,0,0.10444726943969726,577,0.98,79,4,3,2,0,0.10863614082336426
117,117,1.00,1,0.01899576187133789,327,1.00,82,3,3,2,0,0.010441780090332031,117,1.00,1,0.10620522499084473,109,0.93,83,3,3,2,0,0.09694814682006836,117,1.00,1,0.11019663810729981,109,0.32,82,3,3,2,0,0.10297660827636719
117,117,1.00,1,0.010386228561401367,417,1.00,77,2,2,2,0,0.011232852935791016,117,1.00,1,0.10989689826965332,417,1.00,77,2,2,2,0,0.13353538513183594,117,1.00,1,0.10725340843200684,417,1.00,77,2,2,2,0,0.10708484649658204
117,117,1.00,1,0.019080162048339844,696,1.00,77,7,5,2,0,0.010590553283691406,117,1.00,1,0.12659692764282227,696,1.00,77,7,5,2,0,0.11000752449035645,117,1.00,1,0.10962333679199218,696,1.00,77,7,5,2,0,0.10679845809936524
117,117,1.00,1,0.01027989387512207,506,1.00,77,5,4,2,0,0.010735273361206055,117,1.00,1,0.11889314651489258,506,1.00,77,5,4,2,0,0.10283327102661133,117,1.00,1,0.10288047790527344,506,1.00,77,5,4,2,0,0.10237374305725097
118,651,0.55,0,0.011055231094360352,469,1.00,78,4,4,2,0,0.010866880416870117,651,0.50,0,0.12642836570739746,469,1.00,78,4,4,2,0,0.0996394157409668,651,0.49,0,0.10536036491394044,469,1.00,78,4,4,2,0,0.11055760383605957
118,120,1.00,0,0.01026463508605957,75,1.00,78,3,3,2,0,0.010567903518676758,120,1.00,0,0.11547207832336426,75,1.00,78,3,3,2,0,0.1054539680480957,120,1.00,0,0.11202507019042969,75,1.00,78,3,3,2,0,0.1052924633026123
118,118,1.00,1,0.011214256286621094,125,1.00,78,2,3,2,0,0.010863542556762695,118,1.00,1,0.11231160163879395,125,1.00,78,2,3,2,0,0.11168193817138672,118,1.00,1,0.10425939559936523,125,1.00,78,2,3,2,0,0.10190749168395996
118,118,1.00,1,0.010449409484863281,121,1.00,81,3,3,2,0,0.010137081146240234,118,1.00,1,0.11859989166259766,121,1.00,81,3,3,2,0,0.10177111625671387,118,1.00,1,0.0992124080657959,121,0.97,82,3,3,2,0,0.09830684661865234
118,118,0.95,1,0.01053476333618164,119,1.00,78,2,3,2,0,0.01017141342163086,118,0.94,1,0.12920451164245605,119,1.00,78,2,3,2,0,0.1075136661529541,118,0.95,1,0.10676321983337403,119,1.00,78,2,3,2,0,0.1107645034790039
118,923,0.44,0,0.010685920715332031,122,1.00,76,4,3,2,0,0.01078939437866211,923,0.45,0,0.11672306060791016,122,1.00,76,4,3,2,0,0.10846328735351562,923,0.46,0,0.10236644744873047,122,1.00,76,4,3,2,0,0.10608935356140137
118,118,0.78,1,0.016060352325439453,634,1.00,80,2,3,2,0,0.010204792022705078,118,0.38,1,0.11368799209594727,634,0.99,80,2,3,2,0,0.10405111312866211,118,0.39,1,0.10264959335327148,634,0.98,80,2,3,2,0,0.10409808158874512
